Volume,Name,Type,Subtype,Current Country,Latitude,Longitude,Location Accuracy
1,Berlin-Wilmersdorf,Concentration Camp,Subcamp,Germany,52.4905,13.3143,Exact
1,Berlin-Zehlendorf,Concentration Camp,Subcamp,Germany,52.4105,13.2709,Exact
1,Oranienburg (Heinkel- Werke),Concentration Camp,Subcamp,Germany,52.7438,13.1717,Exact
1,Schönefeld (AL Henschel),Concentration Camp,Subcamp,Germany,52.3646,13.5050,Exact
1,"Duisburg (Buchenwald, SS- BB III)",Concentration Camp,Subcamp,Germany,51.4638,6.7957,Exact
1,"Düsseldorf (Buchenwald, SS- BB III)",Concentration Camp,Subcamp,Germany,51.2126,6.7766,Exact
1,"Düsseldorf (Sachsenhausen, SS- BB I)",Concentration Camp,Subcamp,Germany,51.2031,6.8020,Exact
1,"SS-Eisenbahnbaubrigade V (Osnabrück, Buchenwald, Mittelbau, and Sachsenhausen)",Concentration Camp,Subcamp,Germany,52.2702,8.0663,Exact
1,"SS-Eisenbahnbaubrigade VI (SS- BB VI (E), Buchenwald, Mittelbau, and Sachsenhausen)",Concentration Camp,Subcamp,Germany,51.4522,11.0120,Exact
1,"SS-Eisenbahnbaubrigade VII (SS- BB VII (E), Auschwitz, Buchenwald, Mittelbau, and Sachsenhausen)",Concentration Camp,Subcamp,Germany,48.9996,8.4454,Exact
1,SS-Eisenbahnbaubrigade VIII (Sachsenhausen and Mittelbau),Concentration Camp,Subcamp,Germany,48.4885,7.9491,Exact
1,SS-Eisenbahnbaubrigade IX (Sachsenhausen),Concentration Camp,Subcamp,Germany,48.4885,7.9491,Exact
1,SS-Eisenbahnbaubrigade X (Buchenwald and Sachsenhausen),Concentration Camp,Subcamp,Germany,48.4885,7.9491,Exact
1,SS-Eisenbahnbaubrigade XI (Neuengamme and Sachsenhausen),Concentration Camp,Subcamp,Germany,51.6420,8.2564,Exact
1,SS-Eisenbahnbaubrigade XII (Sachsenhausen) (Bad Kreuznach),Concentration Camp,Subcamp,Germany,49.8496,7.8650,Exact
1,SS-Eisenbahnbaubrigade XII (Sachsenhausen) (Giessen),Concentration Camp,Subcamp,Germany,50.5795,8.6600,Exact
1,SS-Eisenbahnbaubrigade XIII (Dachau and Sachsenhausen),Concentration Camp,Subcamp,Germany,50.3847,8.0597,Exact
1,Bromberg-Ost (Reichsbahn),Concentration Camp,Subcamp,Poland,53.1167,18.0000,Exact
1,Danzig (Betonfabrik),Concentration Camp,Subcamp,Poland,54.3909,18.5843,Exact
1,"Danzig (Danziger- Werft, Danzig- Troyl, Lager Troyl)",Concentration Camp,Subcamp,Poland,54.3593,18.6733,Exact
1,Danzig (Schichau- Werft),Concentration Camp,Subcamp,Poland,54.3541,18.4816,Exact
1,Danzig (Schulemann),Concentration Camp,Subcamp,Poland,54.3493,18.6396,Exact
1,Danzig (SS- Hauptversorgungslager),Concentration Camp,Subcamp,Poland,54.3618,18.4895,Exact
1,Danzig (SS- Oberabschnitt Weichsel),Concentration Camp,Subcamp,Poland,54.3500,18.6500,Approximate
1,Danzig-Langfuhr,Concentration Camp,Subcamp,Poland,54.3762,18.6093,Exact
1,Danzig-Oliva (Reitschule),Concentration Camp,Subcamp,Poland,54.4159,18.5581,Exact
1,Danzig-Opitzstrasse (Opitzstrasse/Gruppenführer),Concentration Camp,Subcamp,Poland,54.3641,18.6304,Exact
1,Danzig-Schellmühl (Carstens),Concentration Camp,Subcamp,Poland,54.3506,18.6651,Exact
1,Danzig-Schellmühl (Otto Jost),Concentration Camp,Subcamp,Poland,54.3535,18.6498,Exact
1,Danzig-Westerplatte,Concentration Camp,Subcamp,Poland,54.4067,18.6644,Exact
1,Danzig-Zigankenberg,Concentration Camp,Subcamp,Poland,54.3578,18.6163,Exact
1,"Elbing (OT Elbing Complex, Kommando Befehlsstelle Strasburg)",Concentration Camp,Subcamp,Poland,54.1561,19.4045,Exact
1,Elbing (Schichau- Werft),Concentration Camp,Subcamp,Poland,54.1764,19.3781,Exact
1,Elbing (Schichau Werke),Concentration Camp,Subcamp,Poland,54.1523,19.4175,Exact
1,"Gotenhafen (Deutsche Werke Kiel, Deutsche- Werke Sonderlager)",Concentration Camp,Subcamp,Poland,54.5189,18.5305,Exact
1,Thorn (SS- Neubauleitung),Concentration Camp,Subcamp,Poland,53.0203,18.6228,Exact
1,Thorn-Winkenau (AEG),Concentration Camp,Subcamp,Poland,53.0404,18.6330,Exact
1,Leipzig- Schönefeld (HASAG) (women),Concentration Camp,Subcamp,Germany,51.3586,12.4315,Exact
1,Leipzig- Schönefeld (HASAG) (men),Concentration Camp,Subcamp,Germany,51.3586,12.4315,Exact
1,LANDSBERG (DYNAMIT AG) (women),Concentration Camp,Subcamp,Germany,48.0684,10.8376,Exact
1,Landsberg (Dynamit AG) (men),Concentration Camp,Subcamp,Germany,48.0684,10.8376,Exact
1,Hamburg- Geilenberg (Dessauer Ufer) (men),Concentration Camp,Subcamp,Germany,53.5246,10.0072,Exact
1,Hamburg- Geilenberg (Dessauer Ufer) (women),Concentration Camp,Subcamp,Germany,53.5246,10.0072,Exact
1,Amstetten II (Bahnbau II - Women),Concentration Camp,Subcamp,Austria,48.1127,14.8798,Exact
1,Quedlinberg,Concentration Camp,Subcamp,Germany,51.7900,11.1500,Exact
1,Herzogenbusch (Continental Gummiwerke AG),Concentration Camp,Subcamp,Netherlands,51.7000,5.2900,Exact
1,Hainichen,Concentration Camp,Subcamp,Germany,50.9700,13.1300,Exact
1,Königstein,Concentration Camp,Subcamp,Germany,50.9200,14.0600,Exact
2,Terezín,Ghetto,N/A,Czech Republic,50.5130,14.1670,Exact
2,Aglona,Ghetto,N/A,Latvia,56.1238,27.0163,Exact
2,Aizpute,Ghetto,N/A,Latvia,56.7243,21.6065,Exact
2,Akhtyrka,Ghetto,N/A,Ukraine,50.3000,34.8833,Exact
2,Akmene,Ghetto,N/A,Lithuania,56.2845,22.8933,Exact
2,Aleksandria,Ghetto,N/A,Ukraine,50.7539,26.3927,Exact
2,Aleksandrovka,Ghetto,N/A,Ukraine,48.9667,32.2333,Exact
2,Alsedžiai,Ghetto,N/A,Lithuania,56.0333,22.0500,Exact
2,Alushta,Ghetto,N/A,Russia,44.6667,34.4167,Exact
2,Alytus,Ghetto,N/A,Lithuania,54.4000,24.0500,Exact
2,Andrushevka,Ghetto,N/A,Ukraine,50.0167,29.0167,Exact
2,Andrychów,Ghetto,N/A,Poland,49.8500,19.3500,Exact
2,Annopol’,Ghetto,N/A,Ukraine,50.4500,26.9000,Exact
2,Antopol,Ghetto,N/A,Belarus,52.2000,24.7833,Exact
2,Anykščiai,Ghetto,N/A,Lithuania,55.5333,25.1000,Exact
2,Ariogala,Ghetto,N/A,Lithuania,55.2840,23.5505,Exact
2,Artemovsk,Ghetto,N/A,Ukraine,48.5833,38.0000,Exact
2,Augustów,Ghetto,N/A,Poland,53.8434,22.9796,Exact
2,Babtai,Ghetto,N/A,Lithuania,55.0776,23.8735,Exact
2,Balin,Ghetto,N/A,Ukraine,48.8667,26.6833,Exact
2,Balvi,Ghetto,N/A,Latvia,57.1299,27.2639,Exact
2,Bar,Ghetto,N/A,Ukraine,49.0667,27.6667,Exact
2,Baranovka,Ghetto,N/A,Ukraine,50.3000,27.6667,Exact
2,Baranowicze,Ghetto,N/A,Belarus,55.3411,27.8612,Exact
2,Baranów Sandomierski,Ghetto,N/A,Poland,50.5155,21.4839,Exact
2,Baranów nad Wieprzem,Ghetto,N/A,Poland,51.5439,22.1527,Exact
2,Baran’,Ghetto,N/A,Belarus,54.4833,30.3167,Exact
2,Barashi,Ghetto,N/A,Ukraine,50.7167,28.0167,Exact
2,Batakiai,Ghetto,N/A,Lithuania,55.3500,22.5167,Exact
2,Batsevichi,Ghetto,N/A,Belarus,53.3967,29.3746,Exact
2,Bauska,Ghetto,N/A,Latvia,56.4043,24.1938,Exact
2,Bazaliia,Ghetto,N/A,Ukraine,49.7167,26.4667,Exact
2,Będków,Ghetto,N/A,Poland,51.5833,19.7500,Exact
2,Będzin,Ghetto,N/A,Poland,50.3333,19.1500,Exact
2,Begoml‘,Ghetto,N/A,Belarus,54.7333,28.0667,Exact
2,Belaia Tserkov',Ghetto,N/A,Ukraine,49.7800,30.1200,Exact
2,Bełchatów,Ghetto,N/A,Poland,51.3667,19.3833,Exact
2,Belopol'e,Ghetto,N/A,Ukraine,51.1240,34.1487,Exact
2,Belynichi,Ghetto,N/A,Belarus,54.0000,29.7000,Exact
2,Bełżyce,Ghetto,N/A,Poland,51.1740,22.2803,Exact
2,Berdichev,Ghetto,N/A,Ukraine,49.9000,28.5833,Exact
2,Beresteczko,Ghetto,N/A,Ukraine,50.3899,25.2035,Exact
2,Bereza Kartuska,Ghetto,N/A,Belarus,52.5500,24.9667,Exact
2,Bereżce,Ghetto,N/A,Ukraine,50.1000,25.6167,Exact
2,Berezino,Ghetto,N/A,Belarus,53.8256,28.9605,Exact
2,Berezne,Ghetto,N/A,Ukraine,51.0000,26.7500,Exact
2,Bereżnica,Ghetto,N/A,Ukraine,51.4333,26.4667,Exact
2,Berezów,Ghetto,N/A,Ukraine,51.5574,27.3278,Exact
2,Beshenkovichi,Ghetto,N/A,Belarus,55.0333,29.4667,Exact
2,Bezhanitsy,Ghetto,N/A,Russia,56.9667,29.8833,Exact
2,Biała Podlaska,Ghetto,N/A,Poland,50.0400,23.1200,Exact
2,Biała Rawska,Ghetto,N/A,Poland,51.8000,20.4667,Exact
2,Białaczów,Ghetto,N/A,Poland,51.3000,20.3000,Exact
2,Białobrzegi,Ghetto,N/A,Poland,51.6500,20.9500,Exact
2,Białystok,Ghetto,N/A,Poland,53.1300,23.1600,Exact
2,Biecz,Ghetto,N/A,Poland,49.7333,21.2500,Exact
2,Bielsk Podlaski,Ghetto,N/A,Poland,52.7700,23.1900,Exact
2,Bielsko-Biała,Ghetto,N/A,Poland,49.8150,19.0768,Exact
2,Biłgoraj,Ghetto,N/A,Poland,50.5400,22.7200,Exact
2,Bircza,Ghetto,N/A,Poland,49.6833,22.4667,Exact
2,Biržai,Ghetto,N/A,Lithuania,56.2000,24.7500,Exact
2,Błażowa,Ghetto,N/A,Poland,49.9125,22.0619,Exact
2,Błędów,Ghetto,N/A,Poland,51.7776,20.6992,Exact
2,Bliżyn,Ghetto,N/A,Poland,51.1089,20.7633,Exact
2,Błonie,Ghetto,N/A,Poland,52.1858,20.6133,Exact
2,Bobowa,Ghetto,N/A,Poland,49.7000,20.9333,Exact
2,Bobrinets,Ghetto,N/A,Ukraine,48.0500,32.1500,Exact
2,Bobruisk,Ghetto,N/A,Belarus,53.1500,29.2333,Exact
2,Bobynichi,Ghetto,N/A,Belarus,55.2758,28.5281,Exact
2,Bochnia,Ghetto,N/A,Poland,49.9667,20.4333,Exact
2,Boćki,Ghetto,N/A,Poland,52.6515,23.0447,Exact
2,Bodzentyn,Ghetto,N/A,Poland,50.9500,20.9667,Exact
2,Bogodukhov,Ghetto,N/A,Ukraine,50.1608,35.5167,Exact
2,Bogoria,Ghetto,N/A,Poland,50.6667,21.2667,Exact
2,Bogushevichi,Ghetto,N/A,Belarus,53.7000,28.8167,Exact
2,Boguslav,Ghetto,N/A,Ukraine,49.5500,30.8833,Exact
2,Bolechów,Ghetto,N/A,Ukraine,49.0667,23.8667,Exact
2,Bolimów,Ghetto,N/A,Poland,52.0764,20.1636,Exact
2,Boremel (Mikhaiłówka),Ghetto,N/A,Ukraine,50.4667,25.2000,Exact
2,Borisov,Ghetto,N/A,Belarus,54.2535,28.4804,Exact
2,"Borovukha 1-ia (Pervaia, the First)",Ghetto,N/A,Belarus,55.5633,28.6221,Exact
2,Borszczów,Ghetto,N/A,Ukraine,48.8000,26.0500,Exact
2,Borysław,Ghetto,N/A,Ukraine,49.2833,23.4167,Exact
2,Borzna,Ghetto,N/A,Ukraine,51.2500,32.4333,Exact
2,Brailov,Ghetto,N/A,Ukraine,49.1000,28.1667,Exact
2,Brańsk,Ghetto,N/A,Poland,52.7434,22.8413,Exact
2,Brasław,Ghetto,N/A,Belarus,55.6333,27.0500,Exact
2,Brody,Ghetto,N/A,Ukraine,50.0833,25.1500,Exact
2,Brześć,Ghetto,N/A,Belarus,52.1000,23.7000,Exact
2,Brześć Kujawski,Ghetto,N/A,Poland,52.6000,18.9000,Exact
2,Brzesko,Ghetto,N/A,Poland,49.9667,20.6167,Exact
2,Brzeżany,Ghetto,N/A,Ukraine,49.4400,24.9300,Exact
2,Brzeziny,Ghetto,N/A,Poland,51.8000,19.7500,Exact
2,Brzostek,Ghetto,N/A,Poland,49.8833,21.4167,Exact
2,Brzozów,Ghetto,N/A,Poland,49.7000,22.0167,Exact
2,Buczacz,Ghetto,N/A,Ukraine,49.0833,25.4000,Exact
2,Buda-Koshelevo,Ghetto,N/A,Belarus,52.7167,30.5667,Exact
2,Budsław,Ghetto,N/A,Belarus,54.7833,27.4500,Exact
2,Bugaj (and Nowiny Brdowskie),Ghetto,N/A,Poland,52.3333,18.7500,Exact
2,Bukaczowce,Ghetto,N/A,Ukraine,49.2500,24.5000,Exact
2,Buki,Ghetto,N/A,Ukraine,49.0833,30.4167,Exact
2,Bursztyn,Ghetto,N/A,Ukraine,49.2667,24.6333,Exact
2,Busk,Ghetto,N/A,Ukraine,49.9667,24.6333,Exact
2,Busko-Zdrój (Busko),Ghetto,N/A,Poland,50.4667,20.7167,Exact
2,Butrimonys,Ghetto,N/A,Lithuania,54.5000,24.2500,Exact
2,Bychawa,Ghetto,N/A,Poland,51.0160,22.5330,Exact
2,Bykhov (Staryi Bykhov),Ghetto,N/A,Belarus,53.5167,30.2500,Exact
2,Bystrzyca,Ghetto,N/A,Belarus,54.8000,25.8833,Exact
2,Byteń,Ghetto,N/A,Belarus,52.8833,25.5000,Exact
2,Bóbrka,Ghetto,N/A,Ukraine,49.6333,24.3000,Exact
2,Chashniki,Ghetto,N/A,Belarus,54.8667,29.1500,Exact
2,Chausy,Ghetto,N/A,Belarus,53.8167,30.9833,Exact
2,Chechersk,Ghetto,N/A,Belarus,52.9167,30.9167,Exact
2,Chęciny,Ghetto,N/A,Poland,50.7867,20.5177,Exact
2,Chełm (Lubelski),Ghetto,N/A,Poland,51.1200,23.4700,Exact
2,Cherikov,Ghetto,N/A,Belarus,53.5667,31.3833,Exact
2,Cherkassy,Ghetto,N/A,Ukraine,49.4333,32.0667,Exact
2,Cherniakhov,Ghetto,N/A,Ukraine,50.4500,28.6667,Exact
2,Chernobyl',Ghetto,N/A,Ukraine,51.2667,30.2333,Exact
2,Chernyi Ostrov,Ghetto,N/A,Ukraine,49.5000,26.7500,Exact
2,Cherven’,Ghetto,N/A,Belarus,53.7000,28.4333,Exact
2,Chervonoarmeisk (Krasnoarmeisk),Ghetto,N/A,Ukraine,50.4667,28.2667,Exact
2,Chmielnik,Ghetto,N/A,Poland,50.6333,20.7500,Exact
2,Chocieńczyce,Ghetto,N/A,Belarus,54.3200,27.3800,Exact
2,Chocz,Ghetto,N/A,Poland,51.9667,17.8667,Exact
2,Chodel,Ghetto,N/A,Poland,51.1112,22.1327,Exact
2,Chodorów,Ghetto,N/A,Ukraine,49.4000,24.3167,Exact
2,Chomsk,Ghetto,N/A,Belarus,52.3333,25.2333,Exact
2,Chrzanów,Ghetto,N/A,Poland,50.1333,19.4000,Exact
2,Chudnov,Ghetto,N/A,Ukraine,50.0500,28.1167,Exact
2,Ciechanowiec,Ghetto,N/A,Poland,52.6783,22.4982,Exact
2,Ciechanów,Ghetto,N/A,Poland,52.8833,20.6167,Exact
2,Ciechocinek,Ghetto,N/A,Poland,52.8667,18.8000,Exact
2,Ciepielów,Ghetto,N/A,Poland,51.2500,21.5667,Exact
2,Cieszanów,Ghetto,N/A,Poland,50.2448,23.1306,Exact
2,Ćmielów,Ghetto,N/A,Poland,50.8833,21.5167,Exact
2,Czeladź,Ghetto,N/A,Poland,50.3167,19.1000,Exact
2,Czerwińsk nad Wisłą,Ghetto,N/A,Poland,52.4000,20.3000,Exact
2,Częstochowa,Ghetto,N/A,Poland,50.8146,19.0863,Exact
2,Czetwiertnia,Ghetto,N/A,Ukraine,51.0500,25.4667,Exact
2,Czortków,Ghetto,N/A,Ukraine,49.0100,25.7900,Exact
2,Czudec,Ghetto,N/A,Poland,49.9500,21.8333,Exact
2,"Czyżewo (Czyżew, Czyżew-Osada)",Ghetto,N/A,Poland,52.8599,22.3506,Exact
2,Dąbie nad Nerem,Ghetto,N/A,Poland,52.0833,18.8333,Exact
2,Dąbrowa Białostocka (Dąbrowa Grodzieńska),Ghetto,N/A,Poland,53.6537,23.3480,Exact
2,Dąbrowa Górnicza,Ghetto,N/A,Poland,50.3333,19.2000,Exact
2,Dąbrowa Tarnowska,Ghetto,N/A,Poland,50.1667,20.9833,Exact
2,Dąbrowica,Ghetto,N/A,Ukraine,51.5017,26.4838,Exact
2,Daraganovo,Ghetto,N/A,Belarus,53.1833,28.4833,Exact
2,Darbėnai,Ghetto,N/A,Lithuania,56.0167,21.2500,Exact
2,Darsūniškis,Ghetto,N/A,Lithuania,54.7476,24.2625,Exact
2,Dashev,Ghetto,N/A,Ukraine,49.0000,29.4500,Exact
2,Daugavpils,Ghetto,N/A,Latvia,55.8753,26.5358,Exact
2,Daugieliszki,Ghetto,N/A,Lithuania,55.3641,26.3964,Exact
2,Dawidgródek,Ghetto,N/A,Belarus,52.0500,27.2167,Exact
2,Dębica,Ghetto,N/A,Poland,50.0500,21.4167,Exact
2,Demidov,Ghetto,N/A,Russia,55.2667,31.5167,Exact
2,Demidówka,Ghetto,N/A,Ukraine,50.3870,25.4008,Exact
2,Denków,Ghetto,N/A,Poland,50.9333,21.4333,Exact
2,Derazhnia,Ghetto,N/A,Ukraine,49.2667,27.4333,Exact
2,Deraźne,Ghetto,N/A,Ukraine,50.8667,26.0500,Exact
2,Dereczyn,Ghetto,N/A,Belarus,53.2500,24.9167,Exact
2,Dmitriev-L’govskii,Ghetto,N/A,Russia,52.1167,35.0667,Exact
2,Dmitrovka,Ghetto,N/A,Ukraine,50.2131,35.4405,Exact
2,Dobele,Ghetto,N/A,Latvia,56.6244,23.2802,Exact
2,Dobra,Ghetto,N/A,Poland,51.8882,18.6162,Exact
2,Dobre,Ghetto,N/A,Poland,52.3209,21.6788,Exact
2,Dobromil,Ghetto,N/A,Ukraine,49.5667,22.7833,Exact
2,Dobrovelichkovka (Dobrovelichnevka),Ghetto,N/A,Ukraine,48.3833,31.1833,Exact
2,Dobrush,Ghetto,N/A,Belarus,52.4167,31.3167,Exact
2,Dokszyce,Ghetto,N/A,Belarus,54.9000,27.7500,Exact
2,Dołhinów,Ghetto,N/A,Belarus,54.6500,27.4833,Exact
2,Dolina,Ghetto,N/A,Ukraine,48.9667,24.0167,Exact
2,Domaczów,Ghetto,N/A,Belarus,51.8507,23.6390,Exact
2,Dribin,Ghetto,N/A,Belarus,54.1167,31.1000,Exact
2,Drissa,Ghetto,N/A,Belarus,55.7833,27.9333,Exact
2,Drobin,Ghetto,N/A,Poland,52.7500,19.9833,Exact
2,Drohiczyn,Ghetto,N/A,Belarus,52.1833,25.1500,Exact
2,Drohiczyn (Drohiczyn nad Bugiem),Ghetto,N/A,Poland,52.4000,22.6600,Exact
2,Drohobycz,Ghetto,N/A,Ukraine,49.3500,23.5100,Exact
2,Druja,Ghetto,N/A,Belarus,55.7833,27.4500,Exact
2,Druskieniki,Ghetto,N/A,Lithuania,54.0153,23.9784,Exact
2,Drzewica,Ghetto,N/A,Poland,51.4500,20.4833,Exact
2,Dubienka,Ghetto,N/A,Ukraine,51.0481,23.8924,Exact
2,Dubno,Ghetto,N/A,Ukraine,50.4167,25.7500,Exact
2,Dubrovno,Ghetto,N/A,Belarus,54.5667,30.6833,Exact
2,Dukhovshchina,Ghetto,N/A,Russia,55.2000,32.4167,Exact
2,Dukla,Ghetto,N/A,Poland,49.5667,21.6833,Exact
2,Dukora,Ghetto,N/A,Belarus,53.6667,27.9500,Exact
2,Dukszty,Ghetto,N/A,Lithuania,55.5333,26.3333,Exact
2,Dunaevtsy,Ghetto,N/A,Ukraine,48.9000,26.8333,Exact
2,Duniłowicze,Ghetto,N/A,Belarus,55.0667,27.2333,Exact
2,Dusetos,Ghetto,N/A,Lithuania,55.7500,25.8500,Exact
2,Dworzec,Ghetto,N/A,Belarus,53.4100,25.5700,Exact
2,Dywin,Ghetto,N/A,Belarus,51.9667,24.5833,Exact
2,Dzerzhinsk,Ghetto,N/A,Belarus,53.6833,27.1333,Exact
2,Dzhankoi,Ghetto,N/A,Russia,45.7167,34.4000,Exact
2,Dzhulinka,Ghetto,N/A,Ukraine,48.4639,29.8439,Exact
2,Działoszyce,Ghetto,N/A,Poland,50.3667,20.3500,Exact
2,Dziewieniszki,Ghetto,N/A,Belarus,54.2000,25.6167,Exact
2,Dzisna,Ghetto,N/A,Belarus,55.5667,28.2167,Exact
2,Elista (Stepnoi),Ghetto,N/A,Russia,46.3078,44.2558,Exact
2,Elizovo (Yelizovo),Ghetto,N/A,Belarus,53.3864,28.9281,Exact
2,Eržvilkas,Ghetto,N/A,Lithuania,55.2667,22.7167,Exact
2,Ezerishche (Yezerishche),Ghetto,N/A,Russia,55.8226,29.8728,Exact
2,Falenica,Ghetto,N/A,Poland,52.1515,21.2302,Exact
2,Fastov,Ghetto,N/A,Ukraine,50.0833,29.9167,Exact
2,Firlej,Ghetto,N/A,Poland,51.4536,21.1367,Exact
2,Fraidorf,Ghetto,N/A,Ukraine,47.7830,34.2660,Exact
2,Frysztak,Ghetto,N/A,Poland,49.8333,21.6167,Exact
2,Gąbin,Ghetto,N/A,Poland,52.4000,19.7333,Exact
2,Gaisin,Ghetto,N/A,Ukraine,48.8000,29.4000,Exact
2,Garbatka-Letnisko,Ghetto,N/A,Poland,51.4833,21.6333,Exact
2,Gargždai,Ghetto,N/A,Lithuania,55.7386,21.4512,Exact
2,Garliava,Ghetto,N/A,Lithuania,54.8339,23.7893,Exact
2,Gielniów,Ghetto,N/A,Poland,51.4000,20.4833,Exact
2,Głębokie,Ghetto,N/A,Belarus,55.1333,27.6833,Exact
2,Głogów Małopolski,Ghetto,N/A,Poland,50.1500,21.9667,Exact
2,Głowaczów,Ghetto,N/A,Poland,51.6333,21.3167,Exact
2,Głowno,Ghetto,N/A,Poland,51.9607,19.7068,Exact
2,Glusk,Ghetto,N/A,Belarus,52.8833,28.6833,Exact
2,Gniewoszów,Ghetto,N/A,Poland,51.4667,21.8000,Exact
2,Gomel’ (Gomel’ Oblast’),Ghetto,N/A,Belarus,52.4200,31.0000,Exact
2,Gomel’ (Vitebsk Oblast’),Ghetto,N/A,Belarus,55.2970,28.8198,Exact
2,Goniądz,Ghetto,N/A,Poland,53.4898,22.7351,Exact
2,Gorki,Ghetto,N/A,Belarus,54.2833,30.9833,Exact
2,Gorlice,Ghetto,N/A,Poland,49.6667,21.1667,Exact
2,Gorodets,Ghetto,N/A,Belarus,52.9951,30.3091,Exact
2,Gorodishche (Imeni G.I. Petrovskogo),Ghetto,N/A,Ukraine,49.2833,31.4500,Exact
2,Gorodnia,Ghetto,N/A,Ukraine,51.8833,31.6000,Exact
2,Gorodok,Ghetto,N/A,Belarus,55.4328,29.9553,Exact
2,Gostini,Ghetto,N/A,Latvia,56.6157,25.7864,Exact
2,Gostynin,Ghetto,N/A,Poland,52.4333,19.4833,Exact
2,Grabowiec,Ghetto,N/A,Poland,50.7943,23.5286,Exact
2,Grabów,Ghetto,N/A,Poland,52.1333,19.0167,Exact
2,Grajewo,Ghetto,N/A,Poland,53.6400,22.4500,Exact
2,Gritsev,Ghetto,N/A,Ukraine,49.9667,27.2167,Exact
2,Grodno,Ghetto,N/A,Belarus,53.6800,23.8300,Exact
2,Grodzianka,Ghetto,N/A,Belarus,53.5427,28.7599,Exact
2,Grodziec,Ghetto,N/A,Poland,52.0333,18.0667,Exact
2,Grodzisk (Grodzisk Koło Siemiatycz),Ghetto,N/A,Poland,52.5767,22.7704,Exact
2,Grodzisk Mazowiecki,Ghetto,N/A,Poland,52.1044,20.6351,Exact
2,Grozovo (Koniukhi),Ghetto,N/A,Belarus,53.1667,27.3333,Exact
2,Grybów,Ghetto,N/A,Poland,49.6333,20.9500,Exact
2,Gródek Białostocki,Ghetto,N/A,Poland,53.0955,23.6594,Exact
2,Gródek Jagielloński,Ghetto,N/A,Ukraine,49.7800,23.6600,Exact
2,Gródek Wileński,Ghetto,N/A,Belarus,54.1500,26.9167,Exact
2,Grójec,Ghetto,N/A,Poland,51.8655,20.8666,Exact
2,Gudogaj,Ghetto,N/A,Belarus,54.5500,25.9000,Exact
2,Gulbene,Ghetto,N/A,Latvia,57.1746,26.7566,Exact
2,Gusino,Ghetto,N/A,Russia,54.7250,31.3681,Exact
2,Gwoździec,Ghetto,N/A,Ukraine,48.5833,25.2833,Exact
2,Góra Kalwaria,Ghetto,N/A,Poland,51.9765,21.2153,Exact
2,Hermanowicze,Ghetto,N/A,Belarus,55.4000,27.8000,Exact
2,Hoduciszki,Ghetto,N/A,Belarus,55.1500,26.6000,Exact
2,Holszany,Ghetto,N/A,Belarus,54.2500,26.0167,Exact
2,Horochów,Ghetto,N/A,Ukraine,50.5000,24.7667,Exact
2,Horodec,Ghetto,N/A,Belarus,52.2000,24.6667,Exact
2,Horodenka,Ghetto,N/A,Ukraine,48.6700,25.4900,Exact
2,Horodno,Ghetto,N/A,Belarus,51.8667,26.5000,Exact
2,Horodyszcze,Ghetto,N/A,Belarus,52.1667,26.2667,Exact
2,Horodziej,Ghetto,N/A,Belarus,53.3167,26.5333,Exact
2,Hoszcza,Ghetto,N/A,Ukraine,50.6000,26.6667,Exact
2,Hrubieszów,Ghetto,N/A,Poland,50.8100,23.8900,Exact
2,Ialtushkov,Ghetto,N/A,Ukraine,48.9833,27.5000,Exact
2,Ianov,Ghetto,N/A,Ukraine,49.4900,28.3500,Exact
2,Ianovichi,Ghetto,N/A,Belarus,55.3000,30.7000,Exact
2,Ianushpol’,Ghetto,N/A,Ukraine,49.8500,28.2167,Exact
2,Iarmolintsy,Ghetto,N/A,Ukraine,49.2000,26.8333,Exact
2,Iarun',Ghetto,N/A,Ukraine,50.5743,27.5166,Exact
2,Iaryshev (Yaryshev),Ghetto,N/A,Ukraine,48.5333,27.6333,Exact
2,Ignalino,Ghetto,N/A,Lithuania,55.3445,26.1018,Exact
2,Ilja,Ghetto,N/A,Belarus,54.4167,27.3000,Exact
2,Iłża,Ghetto,N/A,Poland,51.1667,21.2500,Exact
2,Il‘ino,Ghetto,N/A,Russia,55.9500,31.6667,Exact
2,Il’intsy,Ghetto,N/A,Ukraine,49.1167,29.2000,Exact
2,Indura,Ghetto,N/A,Belarus,53.4500,23.8833,Exact
2,"Ingulets (Gar Shefer, Shirokaia)",Ghetto,N/A,Ukraine,47.7766,33.2771,Exact
2,Inowłódz,Ghetto,N/A,Poland,51.5333,20.2167,Exact
2,Irena (Dęblin-Irena),Ghetto,N/A,Poland,51.5231,21.8416,Exact
2,Iurovichi (Iurevichi),Ghetto,N/A,Belarus,51.9500,29.5333,Exact
2,Iwacewicze,Ghetto,N/A,Belarus,54.2167,27.0667,Exact
2,Iwaniska,Ghetto,N/A,Poland,50.7333,21.2833,Exact
2,Iwieniec,Ghetto,N/A,Belarus,53.8833,26.7500,Exact
2,Iwje,Ghetto,N/A,Belarus,53.9333,25.7667,Exact
2,Izbica (nad Wieprzem),Ghetto,N/A,Poland,50.8869,23.1522,Exact
2,Izbica Kujawska,Ghetto,N/A,Poland,52.4167,18.7833,Exact
2,Iziaslav,Ghetto,N/A,Ukraine,50.1167,26.8000,Exact
2,Jadów,Ghetto,N/A,Poland,52.4783,21.6319,Exact
2,Janowiec nad Wisłą,Ghetto,N/A,Poland,51.3333,21.8833,Exact
