,Name
13741,"Schuster, Yitzhak Halevi"
13742,"Schutzmann, Luise"
13743,Schwab
13744,"Schwab, Hugo"
13745,Schwabe (Major)
13746,"Schwabl, Max"
13747,"Schwaiger, Max"
13748,"Schwalke (or Szwalke), Nikolaj"
13749,Schwammberger
13750,"Schwammberger, Josef"
13751,"Schwank, Walter"
13752,Schwanke
13753,"Schwanke, Otto"
13754,"Schwannder, Kornelius"
13755,"Schwanner, Cornelius"
13756,Schwarting (Zahlmeister)
13757,Schwartz
13758,Schwartz family
13759,"Schwartz, Albert"
13760,"Schwartz, Beniamin"
13761,"Schwartz, Bertha (née Teitelbaum)"
13762,"Schwartz, Guenther"
13763,"Schwartz, Heinrich"
13764,"Schwartz, Kalman"
13765,Schwarz
13766,"Schwarz, Emil"
13767,"Schwarz, Erika"
13768,"Schwarz, Franz"
13769,"Schwarz, Fred"
13770,"Schwarz, Hans"
13771,"Schwarz, Heinrich"
13772,"Schwarz, Ludwig"
13773,"Schwarz, Rudolf"
13774,"Schwarz, Wladimir"
13775,"Schwarz-Katz, Else"
13776,Schwarzbach
13777,"Schwarzbart, Chaim"
13778,"Schwarzbaum, Srul"
13779,"Schwarze, Walter"
13780,"Schwarzenbacher, Johann"
13781,"Schwarzloh, Wilhelm"
13782,"Schwarzman, Hershel"
13783,"Schwarzmann, Johann"
13784,"Schwarzstein, Feivl"
13785,"Schwatz, Leibel"
13786,"Schwaz, Otto"
13787,Schwech
13788,"Schwede, Franz"
13789,"Schwede-Coburg, Franz"
13790,"Schweder, Bernhard Fischer"
13791,Schwehr
13792,"Schweiger, Franz"
13793,"Schweigert, Jakob"
13794,Schweikert
13795,"Schweinhardt, Frieda"
13796,"Schweis, Wilhelm"
13797,Schweitzer
13798,"Schweizer, Heinz"
13799,"Schwellenbach, Franz"
13800,"Schwellenberg, Franz"
13801,Schwender
13802,Schwenke (Hauptmann d.R.)
13803,"Schwergott, August"
13804,"Schwerin, Paul"
13805,"Schwerin, von (Baron)"
13806,"Schwertner, Leopold Rudolf"
13807,"Schwesig, Karl"
13808,Schwester Pia (pseud.) See: Eleonore Baur
13809,"Schwetz, von"
13810,"Schwieger, Erich"
13811,Schwinck (Hauptmann)
13812,Schwind
13813,"Schwung, Friedrich"
13814,"Schächter, Henryk"
13815,Schäde
13816,"Schädlich, Alfred"
13817,Schäfer
13818,Schäfer (Hauptmann)
13819,Schäfer (SD officer)
13820,"Schäfer, Emanuel"
13821,"Schäfer, Gertrud"
13822,"Schäfer, Heinz"
13823,"Schäfer, Hugo"
13824,"Schäfer, Johannes"
13825,"Schäfer, Kurt"
13826,"Schäfer, Leonard"
13827,"Schäfer, Mathias"
13828,"Schäfer, Oswald"
13829,"Schäfer, Werner"
13830,"Schäfer, Wilhelm"
13831,"Schäfer, Willi"
13832,"Schäffauer, Robert"
13833,"Schäffer, Karl"
13834,"Schäffer, László"
13835,"Schäffler, Anton"
13836,"Schäffler, Gusti"
13837,"Schänzer, Richard"
13838,"Schärfer, Alexander"
13839,"Schätzle, Julius"
13840,"Schätzmüller, Josef"
13841,Schöbel
13842,"Schöber (later Steisslinger), Gertraud"
13843,"Schöberl, Herbert"
13844,Schöffel
13845,"Schöller, Erich"
13846,"Schön, Waldemar"
13847,Schönberg
13848,"Schönberg, Friedrich"
13849,"Schönberger, Dezsö"
13850,Schönborn
13851,Schöne
13852,"Schöne, Edmund"
13853,"Schöne, Heinrich"
13854,Schöneborn
13855,"Schönemann, Werner"
13856,"Schönert, Willi"
13857,Schönfeld
13858,"Schönfeldt, Herbert"
13859,Schöngarth
13860,"Schönhaar, Eugen"
13861,"Schönherr, Gustav"
13862,"Schönhof, Gertruda"
13863,Schöning
13864,Schönpflug (Oberst)
13865,"Schönwalder, Franz Josef"
13866,"Schönwalder, M."
13867,"Schöpper, Willi"
13868,"Schöpperle, Karl"
13869,"Schöps, Herman"
13870,"Schöttl, Vinzenz"
13871,"Schübler, Wilhelm"
13872,"Schüler, Margarite"
13873,"Schülke, Franz"
13874,"Schülke, Hermann"
13875,"Schüpferling, Hans"
13876,"Schüpferling, Johann"
13877,"Schürmann, Wilfried"
13878,"Schütrumpf, Rudolf"
13879,Schütte (Major)
13880,Schütz
13881,"Schütz, Julius"
13882,"Scoccimarro, Mauro"
13883,"Scorin, Jerôme"
13884,"Scorza, Carlo"
13885,"Screiber, Markus"
13886,"Scrivener, Edmund"
13887,"Scully, Paul"
13888,"Sdunevich, Evgenii"
13889,"Sebald, Peter"
13890,"Sebestyen, Nicolaus"
13891,Sebrandke
13892,"Secchia, Pietro"
13893,Secuianu family
13894,"Sedlacek, Ulrich"
13895,"Sedols, Anna"
13896,"Sedols, Roberts"
13897,Seeger (Leutnant)
13898,Seeger (Major)
13899,"Seeger (Major, later Oberstleutnant)"
13900,"Seegers, Wilhelm"
13901,"Seehaus, Ludwig"
13902,Seelemeyer
13903,"Seelig, Rudolf"
13904,Seelmann
13905,"Seetzen, Heinz"
13906,"Sefa, Qemil"
13907,"Sefir, Boruh"
13908,"Sefleris, Oskaras"
13909,"Segal, Gustav"
13910,"Segal, Iulius"
13911,"Segal, Izrail’"
13912,"Segal, Leib"
13913,"Segal, Maria"
13914,"Segal, Mordechaj"
13915,"Segal, Yitzhak"
13916,"Segal, Zavel"
13917,"Segall, A."
13918,"Segall, Helen"
13919,"Segall, Natalie"
13920,Segalowicz
13921,"Segel, Josef"
13922,Seger
13923,"Seger, Gerhart"
13924,"Seger, Renate"
13925,"Segre, Adele Regina"
13926,"Segre, Spartaco"
13927,"Sehmisch, Richard"
13928,"Seibald, Israel"
13929,"Seibelmann, I."
13930,Seiberling
13931,"Seibold, Eugen"
13932,"Seibold, Wilhelm"
13933,"Seid, D."
13934,Seidel
13935,Seidel (Hauptmann)
13936,Seidel (Stabsfeldwebel)
13937,"Seidel, Frieda"
13938,"Seidel, Gustav"
13939,"Seidel, Marianne"
13940,"Seidel, R."
13941,Seidemann
13942,"Seidl, Christian"
13943,"Seidl, Norbert"
13944,"Seidl, Siegfried"
13945,Seidler
13946,"Seidler, Franz"
13947,"Seidler, Friedrich August (Fritz)"
13948,"Seifer, Bernhard"
13949,Seifert
13950,"Seifert, Erwin"
13951,"Seifert, Franz"
13952,"Seifert, Karl"
13953,"Seifert, Willi"
13954,"Seiler, Dietmar"
13955,"Seiler, Herbert"
13956,"Seipel, Adolf"
13957,Seisel
13958,"Seith, Wilhelm"
13959,"Seitz, Andreas"
13960,"Sekules, Erwin"
13961,"Selbiger, Kurt"
13962,Seleznev
13963,"Seliga, Józefa"
13964,"Seliger, Hanna"
13965,"Seliko, Salvator Rafailov"
13966,"Selinger, Abram"
13967,"Selinger, Izrael"
13968,"Selkin, Sergej"
13969,Sell
13970,"Sello, Ernest"
13971,"Sellyey, Vilmos"
13972,Selm
13973,"Semashko, Vicentii"
13974,"Semashko, Vladislav"
13975,"Semenchik, Fedosii"
13976,"Semeniuk, Efrosyn’ia"
13977,Semenov
13978,"Semenov, Andrei"
13979,"Semenovich, Maria"
13980,"Semenovich, Nadezhda"
13981,"Semkowicz, Dawid"
13982,"Semran, Józef"
13983,"Senavaitis, Pranas"
13984,Sender
13985,"Sendhoff, Heinz"
13986,"Sendik, Herman"
13987,"Sendkowicz, Berek"
13988,"Sendyk, Helen"
13989,"Senff, Erich"
13990,"Senff, Wilhelm"
13991,"Senft, Gerhard"
13992,"Sengenberger, Hans Nikol"
13993,"Senger, Hans"
13994,"Senghor, Léopold Sédar"
13995,"Senise, Carmine"
13996,Senka
13997,Senksis
13998,Senoist
13999,"Sen’, Alexander"
14000,"Sep, Jan. See: Fereński, Jan"
14001,"Separavac, Ivo"
14002,"Separavic, Mara"
14003,"Serafin, Czesława"
14004,"Serafinowicz, Semion"
14005,Serat
14006,"Serebrovitz, Joseph"
14007,Sereni family
14008,Serenko
14009,"Serghie, Covila Covata"
14010,Sering
14011,Serog
14012,"Serra, César Orquín"
14013,Servai (possibly Erwin Serve)
14014,Servas
14015,Servin
14016,"Sette, Ernst"
14017,Seuss
14018,"Seuss, Josef"
14019,"Seuss, Wolfgang"
14020,"Seutter-Lotzen, von (Major)"
14021,"Sevruk, Pavel"
14022,Seweryna K.
14023,Seyfried (Hauptmann)
14024,Seynave
14025,"Seyss-Inquart, Arthur"
14026,"Sfez, Henry"
14027,"Sforza, Caterina"
14028,"Sgiem, Habus"
14029,"Shabason, Abraham"
14030,"Shabbes, Herschel. See: Szabbes, Herz"
14031,Shaevna Ishevskaia
14032,"Shaevna Shafran, Mikhel"
14033,"Shaevna, Tsilia. See: Glakovskaia, Tsilia"
14034,"Shafran, Asher"
14035,"Shafran, Rubin"
14036,"Shafranskaia, Maria"
14037,Shainer
14038,"Shakayev, Naum"
14039,"Shakhman, Shlomo"
14040,"Shakuro, Elena"
14041,"Shalaumova, Sofia"
14042,"Shalev, Menachem"
14043,Shalit
14044,"Shalita, Iosif"
14045,"Shalom, Leon"
14046,"Shamai, Dwora"
14047,"Shamshonowicz, Maita"
14048,"Shannon, Maurice C."
14049,"Shans, Meister"
14050,Shapelko
14051,"Shapira, Biniamin"
14052,Shapiro
14053,"Shapiro, Baruch"
14054,"Shapiro, David"
14055,"Shapiro, Mariya"
14056,"Shapiro, Meir"
14057,"Shapiro, Moyshe"
14058,"Shapiro, Munia"
14059,"Shapiro, Sarah"
14060,"Shapiro, Semen"
14061,"Shapiro, William"
14062,"Shapiro, Yishayahu"
14063,Sharfa family
14064,Shastitko
14065,"Shaulov, Albert"
14066,"Shavadsky, Yudel"
14067,"Shaw, George Bernard"
14068,"Shchaslyva, Zinaida"
14069,"Shchenderei, Ivan F."
14070,"Shchepko, I.M."
14071,Shcherbachev
14072,Shcherbakov
14073,Shchipets
14074,Shchur
14075,"Shefek, Shulamit"
14076,"Sheftlina, Chaia"
14077,"Shehu, Mehmet"
14078,"Sheinin, Semen Leibovich"
14079,Shekhter
14080,Shenderov
14081,"Sheptshinskii, Mikhail Iakovlevich"
14082,Sheptytskyi
14083,"Sher, R. A."
14084,"Sherman, Abram"
14085,"Sherman, Chaim"
14086,"Sherman, Chayah"
14087,"Sherman, Leibl"
14088,"Sherman, R. A."
14089,"Sherman, Tamara"
14090,"Sherman, Tsipa"
14091,"Sherman-Zander, Hilde"
14092,Shershukov
14093,Shevandin
14094,Shevchik family
14095,"Shevelevitch, Abraham"
14096,"Shider, Semen"
14097,"Shifman, Mordechai"
14098,"Shifmanovicz, Nochman"
14099,Shifrin family
14100,"Shifron, Israel"
14101,Shigideev
14102,Shikogkoren
14103,"Shiling, Moshe"
14104,Shilo
14105,"Shimkov, Vasil"
14106,"Shimshelevich, Borukh"
14107,Shinkman family
14108,Shirshov
14109,"Shitytskii, Leonid Aleksandrovich"
14110,"Shivchok, Aleksei"
14111,"Shklar, Yerachmiel"
14112,"Shklover, Iakov Keselev"
14113,"Shklyar, Binya"
14114,"Shkolnikova, Raya"
14115,"Shlachter, Aaron Shmuel"
14116,"Shlosburg, Yaacov"
14117,"Shmeis, Abraham"
14118,"Shmerkovich, Dora"
14119,"Shmerkovich, Girsh"
14120,"Shmerkovich, Yuzik"
14121,"Shmeterling, Josele"
14122,Shmidt
14123,"Shmidt, Dovid"
14124,"Shmigira, Vagit"
14125,Shmuglevskii
14126,"Shmyrkin, Alexander"
14127,Shneiderman
14128,"Shneiderman, Asia"
14129,"Shniadower, Gershon"
14130,"Shnip, Anton"
14131,"Shnitko, Anna"
14132,"Shnitzer, Sola"
14133,"Shnol, Lazar"
14134,"Shochet, Meir"
14135,"Shoistevnia, H."
14136,"Shonhertz, Józef Shmuel"
14137,"Shonkin, Aleksi Ivanchev"
14138,Shor family
14139,Shorf
14140,"Shostak, P. A."
14141,Showell
14142,"Shoykhet, Pinkhes"
14143,"Shpagina, Vera Vladimirovna"
14144,Shpilberg
14145,"Shpitz, Levi"
14146,"Shpringer, Velvel. See: Szprynger, Welwel"
14147,"Shpungin, Abraham"
14148,"Shpunt, Maria"
14149,"Shpunt, S."
14150,"Shrage, Joseph de"
14151,"Shrage, Leon"
14152,"Shreira, Zalman"
14153,"Shtein, Boris"
14154,"Shteingarten, Jacob"
14155,"Shtivelman, Loew"
14156,"Shtivl, Aba"
14157,Shtoppel
14158,Shtriecher
14159,"Shubinskaya, Fanya"
14160,"Shugai, Aleksandr"
14161,"Shuldman, Motl"
14162,"Shulezhkho, Aleksandra"
14163,Shulman
14164,"Shulman, Arkadii"
14165,"Shulman, Eli Baruch"
14166,"Shulman, Vevel"
14167,"Shumanov, Pane"
14168,"Shumer, Lipa"
14169,"Shumin, Iakov"
14170,"Shuminaia, Aleksandra"
14171,"Shuster, Joseph"
14172,"Shuster, Sanzie"
14173,Shutan
14174,"Shutikov, Anastasiia"
14175,"Shutikov, Efim"
14176,Shvabskii
14177,"Shvarts, B."
14178,"Shvarts, Israel"
14179,"Shvertzevski, Benzion"
14180,"Shvets, Hirsh"
14181,"Shvetz, Abraham"
14182,"Shvidkoy, Anatoly"
14183,Shwartz
14184,"Shwartz, Golda"
14185,Shwartzbard
14186,"Sichelschmidt, Reinhard"
14187,"Sicherman, Dawid"
14188,"Sicor, Jeni and Hasia"
14189,"Siczyński, Marian"
14190,"Sidar, Eugen"
14191,"Sideridis, Yannis"
14192,"Sideris, Ilias"
14193,Siderovich
14194,"Sidorov, Jakov"
14195,"Sidorovich, Aleksander"
14196,"Siebel, Friedrich Wilhelm"
14197,Sieben (Kriegsverwaltungsinspektor)
14198,Sieber
14199,Sieber (Oberstleutnant)
14200,"Sieber, Gertrud"
14201,"Sieber, Karl"
14202,"Sieber, Kurt"
14203,Siebert
14204,"Siebert, Friedrich"
14205,"Siebert, Helga"
14206,"Siebert, Hubert"
14207,"Siebert, Oskar"
14208,"Siebert, Paul"
14209,"Siebler, Otto"
14210,"Siebold, Hermann"
14211,"Siebuer, Moritz"
14212,"Sieburg, Franz"
14213,Siedlausky
14214,"Siedlicki, Jakub"
14215,"Siegel, Moshe"
14216,Siegert (Stabsarzt Dr.)
14217,"Siegert, Sibrand"
14218,"Siegert, Toni"
14219,Siegfried
14220,"Siegfried, Josef"
14221,"Sieghardt, Josef"
14222,Siehler (Major)
14223,Siekierka family
14224,"Siekierka, Brandla Bronka. See: Siekierkowa, Brandla/Brajndla Bronka"
14225,"Siekierka, Mojsze"
14226,"Siekierkowa, Brandla/Brajndla Bronka"
14227,"Sielewicz, Janas"
14228,"Siemen, Heinrich"
14229,"Sienkiewicz, Mikołaj"
14230,"Sienko, Galaction"
14231,"Sienko, Vladimir"
14232,Sieradzki
14233,"Sieradzki, Benjamin"
14234,"Sieradzki, J."
14235,"Siering, Wilhelm"
14236,Sieroks (Oberleutnant)
14237,"Sieroszewski, Józef"
14238,"Sievers, Wolfram"
14239,"Sievert, Fritz"
14240,"Siewanstock, K."
14241,Sieńko
14242,Sigalczyk
14243,"Sigalczyk, Ya’akov"
14244,"Sigel, Moshe"
14245,"Sigel, Robert"
14246,"Sigfried, Wittner"
14247,Sigisbert
14248,Sigmann
14249,"Sigmund, Otto"
14250,"Sigot, Jacques"
14251,"Sijew, Hryhorij"
14252,"Sikora, Karl"
14253,"Sikorskij, Wladimir"
14254,"Silber, Bernard"
14255,"Silber, P."
14256,Silberberg
14257,"Silberberg, Móric (family)"
14258,"Silberman, Izrael"
14259,"Silbermann, Cläre"
14260,"Silbermann, Erich"
14261,"Silbermann, Sally"
14262,"Silberschatz, H."
14263,Silberschlag
14264,"Silberschlag, Romana"
14265,"Silberstain, Wolf"
14266,Silberstein
14267,Silberstein family
14268,"Silberstein, Jakob"
14269,"Silbiger, Izydor"
14270,"Silman, Aron"
14271,Silvestri
14272,Silvestro
14273,"Silwa, Jan"
14274,Sima
14275,"Sima, Horia"
14276,Simanowski
14277,Simcha
14278,"Simeonidis, Vassilis"
14279,Simeonov
14280,"Siminisc, Zygfried"
14281,"Siminski, Wiktor"
14282,"Simitchiev, Ivan Iotov"
14283,Simkin family
14284,"Simojoki, M."
14285,Simon
14286,Simon (Hauptmann)
14287,Simon (Oberstleutnant)
14288,"Simon, Gerhard"
14289,"Simon, István"
14290,"Simon, László"
14291,"Simon, Magda"
14292,"Simon, Max"
14293,"Simonovich, Boris"
14294,"Simonovičové, Růžena"
14295,"Simson, Löb"
14296,"Simson, Moses"
14297,"Simytitsky, Jacob Solomon"
14298,"Sindel, Leib"
14299,"Sinderovskij, Mejeris"
14300,Singer
14301,"Singer, Ester"
14302,"Singer, Jan"
14303,"Singer, Milan"
14304,"Singer, Oscar"
14305,"Singer, Vlado"
14306,"Singer, Zoltán"
14307,"Siniak, Eli Hirsch"
14308,"Siniakov, Georgii Fedorovich"
14309,Siniuk
14310,Sinkevich
14311,"Sinkó, Ervin See: Spitzer, Franjo"
14312,Sipnov
14313,"Sipowicz, Leonard"
14314,"Sir, Johann"
14315,"Sirca, Eugen A."
14316,"Sireteanu, Gabriel"
14317,"Sirewitz, Elika (Eleken)"
14318,Sirmayov
14319,"Sister Pia (pseud.)
See also: Eleonore Baur"
14320,"Sitbon, Victor"
14321,Sitnik
14322,"Sittig, Herbert"
14323,Sitzler
14324,"Siwak, Aron"
14325,"Siwak, Zdzisław"
14326,"Six, Franz"
14327,"Skabiej, Mikołaj"
14328,"Skachkov, Nikola"
14329,"Skarżyńska, Waleria"
14330,"Skarżyński, Kazimierz"
14331,SkarŽinskas
14332,"Skeltys, Antanas"
14333,"Skene, Eugenia"
14334,"Skiba, Władysław"
14335,"Skibba, Richard"
14336,"Skibina, Sofia"
14337,"Skibinski, Irene"
14338,Skibiński
14339,"Skierka, Leo"
14340,"Skipwith, Sofka"
14341,Skischus
14342,"Skivchok, Aleksei"
14343,"Sklarenko, Wassili"
14344,"Sklarz, Josel"
14345,"Sklarz, Leon"
14346,"Skoblov, Grigorii"
14347,"Skochek, Ivan"
14348,"Skop, Zelda"
14349,"Skopnik, Hermann"
14350,"Skorik, Vasilii"
14351,Skorupskis
14352,"Skotnicka, Sara"
14353,"Skott, Helmut"
14354,"Skowronek, Franz"
14355,"Skrabutėnas, P."
14356,"Skretting, Irina"
14357,"Skrobanek, Israel"
14358,"Skroczyński, Albin"
14359,Skrotzky
14360,Skrzat
14361,"Skrzypczyk, Aleksander"
14362,"Skrzypek, M. K."
14363,Skvarchevskii
14364,"Slapak, Cyna/Tzeitl"
14365,"Slavin, Girsh"
14366,Slavinskii
14367,Slenke
14368,"Slepak-Zacharaitė, Liubovė"
14369,"Slipatschenko, Iwan Andrejewitsch"
14370,Slipchenko
14371,"Slipchuk, Mikolai"
14372,"Sliwin, Albert"
14373,Slodki
14374,Slodki family
14375,"Slodki, Ber"
14376,Slodzinski
14377,"Slominski, Shifra"
14378,"Slonimski, Yisrael"
14379,"Slucki, Icie"
14380,"Sluders, Michails"
14381,"Slutzki, Aharon"
14382,Slutzky
14383,"Smarzewski, Kazimierz"
14384,"Smauskas, Juozas"
14385,"Smee, Willard"
14386,Smetansky
14387,"Smietanska, Ewa"
14388,"Smilovitskii, Boris"
14389,"Smirennomudrenskaia, Aleksandra"
14390,"Smirennomudrenskaia, Nikolai"
14391,Smirnov (Chief Counselor of Justice)
14392,"Smirnov, Nikolai"
14393,"Smith, Albert"
14394,"Smochină, Alexandru"
14395,"Smolar, Hersh"
14396,"Smolar, Hersz/Grzegorz"
14397,Smolenski
14398,"Smolenszki, László"
14399,"Smolinska, Féla See: Kamras, Féla"
14400,"Smolinski, Johannes"
14401,"Smolitskii, Vladimir"
14402,"Smolka, Heinrich"
14403,"Smorods’kyi, Petro"
14404,"Smrcka, Rita"
14405,"Smulasky, Shmuel"
14406,"Snarski, Józef"
14407,Snehurka
14408,Sobchik
14409,"Sobel, Henach"
14410,"Sobel, Itzik"
14411,"Sobel, Izydor"
14412,"Sobel, Szmul"
14413,"Sobelman, Zygmunt"
14414,"Sobesiak, Joseph"
14415,"Sobl, Samoil"
14416,"Sobocki, Józef Jerzy"
14417,"Sobol, Dionizy"
14418,"Sobol, Zev"
14419,"Sobolev, M. G."
14420,Sobolewski
14421,"Sobolewski, Henryk"
14422,"Sobotta, Hans"
14423,"Sobutka, Józef"
14424,"Socha, Rozalia"
14425,"Socha, Zofia. See: Młodawska, Zofia"
14426,"Sochaczewski, Hieronim"
14427,"Soenke, Johann"
14428,Soenneken
14429,"Sofian, Dumitru"
14430,"Sohar, Zvi"
14431,"Sohl, Friedrich"
14432,"Sojka, Gertraude"
14433,Sokhatskii
14434,Sokhazhanit
14435,"Sokol, Maria M."
14436,"Sokola, Karl"
14437,"Sokolov, Viktor"
14438,"Sokolovskii, Yurii"
14439,"Sokolowski, Henkel"
14440,"Sokoly, Laszlo"
14441,"Sokołowska, Zofia"
14442,"Sokołowski, Edward"
14443,"Sokołowski, Leopold"
14444,"Sokół, Zdzisław"
14445,"Sol, Dov"
14446,"Soleveytshik, Yaakov"
14447,"Solf, Franz"
14448,"Solignac, Yves"
14449,Solintsev
14450,Solkis
14451,"Sollmann, Max"
14452,"Sollmann, Wilhelm"
14453,"Solmitz, Fritz"
14454,"Solms, Graf zu (Oberstleutnant)"
14455,"Solnik, Hersch"
14456,"Solomon, Iosub"
14457,"Solomon, Schneider"
14458,"Solomonov, Zalman"
14459,"Solomyak, Tevye"
14460,Solomyonnaya
14461,"Solonevich, Volodia"
14462,Solovei family
14463,"Solovei, Meyer"
14464,"Soloveytzik, Dovid"
14465,"Solov’ev, I."
14466,"Solowicz, Abram"
14467,"Soltau, Hans"
14468,"Soltzman, Noah"
14469,"Somer, Szyja"
14470,Sommer
14471,Sommer (Major)
14472,"Sommer, Adela"
14473,"Sommer, Berta"
14474,"Sommer, Carlo"
14475,"Sommer, Erwin"
14476,"Sommer, Karl"
14477,"Sommer, Martin"
14478,"Sommer, R."
14479,"Sommer, Ricsy"
14480,"Sommerfeld, Hans-Joachim"
14481,"Somogyi, Joseph"
14482,"Somorlyai, János"
14483,"Sonenson, Shalom Ben Shiemesh"
14484,Sonnabend
14485,"Sonnenberg, Wilhelm"
14486,"Sontag, Sali"
14487,"Sopp, Christian"
14488,"Sora, Josef"
14489,Sorell
14490,"Soremba, Hans"
14491,"Sorensen, Hans P."
14492,Sorge family
14493,"Sorge, Alfred"
14494,"Sorge, Gustav"
14495,"Sorin, Lev"
14496,"Sorkin, N. G."
14497,"Sorkina, El’ka"
14498,"Sorkina, Ol’ga"
14499,"Sorokin, Pavel"
14500,"Sosenskii, Iosif"
14501,"Sosenskiy, Genya"
14502,"Sosenskiy, Lazar"
14503,"Sosnovich, Moishe"
14504,"Sosnovik, Boris"
14505,"Sosnovik, Iosif"
14506,"Sosnovik, Jakov"
14507,"Sosnovik, Khona-Hirsh"
14508,"Sosnovitz, Berl"
14509,"Sosnowska, Elka"
14510,"Sosnowski, Jankiel"
14511,"Soszynski, Shlomo"
14512,"Sotr, Stanisław"
14513,Soulier
14514,"Soustelle, Jacques"
14515,"Soutter, William"
14516,"Sovosko, Vladimir"
14517,"Sowa, Jerzy"
14518,"Sowiński, Czesław"
14519,"Spaaks, Suzanne"
14520,"Spada, Annunziata"
14521,"Spadazzi, Anna"
14522,"Spagar, Vladimir"
14523,"Spak, Anton"
14524,"Spann, Leopold"
14525,"Spar, Elizabeth"
14526,"Sparberg, Rywa"
14527,"Spasibeko, Filipp A."
14528,"Specht, Anton"
14529,Spector
14530,Sped family
14531,"Sped, Judo"
14532,"Speer, Albert"
14533,"Speiser, Benjamin (Beniamino)"
14534,"Speiser, Gołda"
14535,Spekman
14536,"Speman, von"
14537,"Sperber, Lipa"
14538,"Sperbergas, Richardas"
14539,Sperl (Oberstleutnant)
14540,"Sperling, Baruch"
14541,"Sperling, Judith"
14542,"Spicher, Willy"
14543,"Spiegel, Chaja"
14544,"Spiegel, Gustav"
14545,"Spiegel, Malcia"
14546,"Spieker, Karl"
14547,Spieler
14548,"Spielman, Mendel"
14549,"Spielrein, Aleksandra"
14550,"Spielrein, Maria"
14551,"Spielrein, Ryszard"
14552,Spiess (Hauptmann)
14553,Spieth (NCO)
14554,"Spillner, Alfred"
14555,"Spinelli, Altiero"
14556,"Spingarn, Odette"
14557,"Spinone, Giuseppe"
14558,Spira
14559,"Spira, Don"
14560,"Spira, H."
14561,"Spira, Simcha"
14562,"Spira-Ruschin, Steffie"
14563,"Spirer, Herzl"
14564,"Spiridonova, Yevdokiya"
14565,"Spiro, Felix"
14566,"Spiro, Hans"
14567,"Spiro, Samuel"
14568,"Spitz, Gyula"
14569,"Spitz, Mozes"
14570,Spitzer
14571,"Spitzer, Franjo"
14572,"Spitzer, Walter"
14573,"Spitzlberger, Georg"
14574,Spivak family
14575,Spletstusaer (Major)
14576,"Spokojna, Symka"
14577,Spolck
14578,"Sporrenberg, Jakob"
14579,"Sporrenberg, Paul"
14580,"Sprada, Franz"
14581,"Sprengel, Rita"
14582,Spriesterbach family
14583,Springen (Major)
14584,Springer
14585,Springer (Hauptmann)
14586,Springer family
14587,"Springer, Adolf"
14588,"Springer, Mozes"
14589,"Springer, Szmulik"
14590,"Springer, Wolf"
14591,"Springfield, Steven"
14592,"Springorum, Walter"
14593,"Spritzman, Samuel"
14594,"Spruner von Mertz, Hermann"
14595,Sprung
14596,"Sprung, Jakob/Jakub"
14597,"Spurk, Nikolaus"
14598,"Spuskaw, Nikolay"
14599,"Spânu, Radu"
14600,"Srebolov, Lea"
14601,"Srebolov, Rivka"
14602,"Srebrnić, Jože"
14603,"Srebrowicz, Gershon"
14604,"Sredzki, Siegmund"
14605,"Sroszko, Hinda/Inda"
14606,Srudzinski
14607,Sruk. See: Schruck
14608,"St. Mont, Theodor"
14609,"Stab, Adam"
14610,"Stabile, Rosario"
14611,"Stach, Lorentz"
14612,"Stachel, Joachim"
14613,Staczek
14614,Stadie (Major z.F.)
14615,"Stage, Ernst"
14616,"Stagl, Martin"
14617,"Stagnetti, Spartaco"
14618,"Stahl, Hellmut"
14619,"Stahl, Herman"
14620,"Stahlecker, Walther"
14621,"Stahlecker, Walther/Walter"
14622,"Stahlkopf, Hans"
14623,Stahmer
14624,"Stahmer, Johann"
14625,"Stahr, Theodor"
14626,"Stalin, Josef"
14627,"Stalin, Joseph"
14628,"Stalin, Joseph (son of)"
14629,"Stamatiu, I."
14630,Stamboli family
14631,"Stamboliiski, Aleksandŭr"
14632,Stamler family
14633,"Stamler, Chaim"
14634,"Stamler, Miriam"
14635,"Stamm, Gunther"
14636,"Stamm, Hans"
14637,"Stan, Ion"
14638,"Stanek, Lidia"
14639,"Staner, Mieczysław"
14640,"Stange, Albert"
14641,Stanglmeier
14642,"Staniewska, Aniela"
14643,Stankevich
14644,Stankevich family
14645,"Stankevich, Olga"
14646,"Stankiewicz, Stanisław"
14647,"Stanko, Andrei"
14648,"Stankus, Antanas"
14649,"Stanley, Richard M."
14650,"Stapel, Else"
14651,Stapf
14652,"Stapler, Alfred"
14653,"Stappert, Hans"
14654,Starciuc
14655,"Starer, Hermann"
14656,"Starer, Michal"
14657,"Stargardt, Paul"
14658,"Starin, Semin"
14659,"Starinský, Peter"
14660,Stark
14661,"Stark, Alter"
14662,"Stark, Arpád"
14663,"Stark, Leonhard"
14664,"Stark, Morris"
14665,Starke (Hauptmann)
14666,Starke (Oberst)
14667,Starosel’skaia
14668,Starostin (Colonel)
14669,"Staroszczuk, Stefan"
14670,"Starovoitov, Moisei"
14671,"Starowie, Rudolf"
14672,"Starzinski, Josef"
14673,"Starzyński, Jan"
14674,"Stasch, Albert"
14675,"Staschik, Emil"
14676,"Staslovsky, Itzhak Halevi"
14677,"Stathopoulos, Kostas"
14678,Statkus
14679,"Statsevich, Ia. K."
14680,Staudt
14681,Staudt (Hauptmann)
14682,"Stauffenberg, Claus Schenk Graf von"
14683,"Stauffenberg, Claus von"
14684,"Stavrat, Olimpiu"
